stage_index,head,gap_index,gap,survivor
28,109,67,6,509
28,109,68,12,521
28,109,69,2,523
28,109,70,18,541
28,109,71,6,547
28,109,72,10,557
28,109,73,6,563
28,109,74,6,569
28,109,75,2,571
28,109,76,6,577
28,109,77,10,587
28,109,78,6,593
28,109,79,6,599
28,109,80,2,601
28,109,81,6,607
28,109,82,6,613
28,109,83,4,617
28,109,84,2,619
28,109,85,12,631
28,109,86,10,641
28,109,87,2,643
28,109,88,4,647
28,109,89,6,653
28,109,90,6,659
28,109,91,2,661
28,109,92,12,673
28,109,93,4,677
28,109,94,6,683
28,109,95,8,691
28,109,96,10,701
28,109,97,8,709
28,109,98,10,719
28,109,99,8,727
29,113,0,14,127
29,113,1,4,131
29,113,2,6,137
29,113,3,2,139
29,113,4,10,149
29,113,5,2,151
29,113,6,6,157
29,113,7,6,163
29,113,8,4,167
29,113,9,6,173
29,113,10,6,179
29,113,11,2,181
29,113,12,10,191
29,113,13,2,193
29,113,14,4,197
29,113,15,2,199
29,113,16,12,211
29,113,17,12,223
29,113,18,4,227
29,113,19,2,229
29,113,20,4,233
29,113,21,6,239
29,113,22,2,241
29,113,23,10,251
29,113,24,6,257
29,113,25,6,263
29,113,26,6,269
29,113,27,2,271
29,113,28,6,277
29,113,29,4,281
29,113,30,2,283
29,113,31,10,293
29,113,32,14,307
29,113,33,4,311
29,113,34,2,313
29,113,35,4,317
29,113,36,14,331
29,113,37,6,337
29,113,38,10,347
29,113,39,2,349
29,113,40,4,353
29,113,41,6,359
29,113,42,8,367
29,113,43,6,373
29,113,44,6,379
29,113,45,4,383
29,113,46,6,389
29,113,47,8,397
29,113,48,4,401
29,113,49,8,409
29,113,50,10,419
29,113,51,2,421
29,113,52,10,431
29,113,53,2,433
29,113,54,6,439
29,113,55,4,443
29,113,56,6,449
29,113,57,8,457
29,113,58,4,461
29,113,59,2,463
29,113,60,4,467
29,113,61,12,479
29,113,62,8,487
29,113,63,4,491
29,113,64,8,499
29,113,65,4,503
29,113,66,6,509
29,113,67,12,521
29,113,68,2,523
29,113,69,18,541
29,113,70,6,547
29,113,71,10,557
29,113,72,6,563
29,113,73,6,569
29,113,74,2,571
29,113,75,6,577
29,113,76,10,587
29,113,77,6,593
29,113,78,6,599
29,113,79,2,601
29,113,80,6,607
29,113,81,6,613
29,113,82,4,617
29,113,83,2,619
29,113,84,12,631
29,113,85,10,641
29,113,86,2,643
29,113,87,4,647
29,113,88,6,653
29,113,89,6,659
29,113,90,2,661
29,113,91,12,673
29,113,92,4,677
29,113,93,6,683
29,113,94,8,691
29,113,95,10,701
29,113,96,8,709
29,113,97,10,719
29,113,98,8,727
29,113,99,6,733
30,127,0,4,131
30,127,1,6,137
30,127,2,2,139
30,127,3,10,149
30,127,4,2,151
30,127,5,6,157
30,127,6,6,163
30,127,7,4,167
30,127,8,6,173
30,127,9,6,179
30,127,10,2,181
30,127,11,10,191
30,127,12,2,193
30,127,13,4,197
30,127,14,2,199
30,127,15,12,211
30,127,16,12,223
30,127,17,4,227
30,127,18,2,229
30,127,19,4,233
30,127,20,6,239
30,127,21,2,241
30,127,22,10,251
30,127,23,6,257
30,127,24,6,263
30,127,25,6,269
30,127,26,2,271
30,127,27,6,277
30,127,28,4,281
30,127,29,2,283
30,127,30,10,293
30,127,31,14,307
30,127,32,4,311
30,127,33,2,313
30,127,34,4,317
30,127,35,14,331
30,127,36,6,337
30,127,37,10,347
30,127,38,2,349
30,127,39,4,353
30,127,40,6,359
30,127,41,8,367
30,127,42,6,373
30,127,43,6,379
30,127,44,4,383
30,127,45,6,389
30,127,46,8,397
30,127,47,4,401
30,127,48,8,409
30,127,49,10,419
30,127,50,2,421
30,127,51,10,431
30,127,52,2,433
30,127,53,6,439
30,127,54,4,443
30,127,55,6,449
30,127,56,8,457
30,127,57,4,461
30,127,58,2,463
30,127,59,4,467
30,127,60,12,479
30,127,61,8,487
30,127,62,4,491
30,127,63,8,499
30,127,64,4,503
30,127,65,6,509
30,127,66,12,521
30,127,67,2,523
30,127,68,18,541
30,127,69,6,547
30,127,70,10,557
30,127,71,6,563
30,127,72,6,569
30,127,73,2,571
30,127,74,6,577
30,127,75,10,587
30,127,76,6,593
30,127,77,6,599
30,127,78,2,601
30,127,79,6,607
30,127,80,6,613
30,127,81,4,617
30,127,82,2,619
30,127,83,12,631
30,127,84,10,641
30,127,85,2,643
30,127,86,4,647
30,127,87,6,653
30,127,88,6,659
30,127,89,2,661
30,127,90,12,673
30,127,91,4,677
30,127,92,6,683
30,127,93,8,691
30,127,94,10,701
30,127,95,8,709
30,127,96,10,719
30,127,97,8,727
30,127,98,6,733
30,127,99,6,739
31,131,0,6,137
31,131,1,2,139
31,131,2,10,149
31,131,3,2,151
31,131,4,6,157
31,131,5,6,163
31,131,6,4,167
31,131,7,6,173
31,131,8,6,179
31,131,9,2,181
31,131,10,10,191
31,131,11,2,193
31,131,12,4,197
31,131,13,2,199
31,131,14,12,211
31,131,15,12,223
31,131,16,4,227
31,131,17,2,229
31,131,18,4,233
31,131,19,6,239
31,131,20,2,241
31,131,21,10,251
31,131,22,6,257
31,131,23,6,263
31,131,24,6,269
31,131,25,2,271
31,131,26,6,277
31,131,27,4,281
31,131,28,2,283
31,131,29,10,293
31,131,30,14,307
31,131,31,4,311
31,131,32,2,313
31,131,33,4,317
31,131,34,14,331
31,131,35,6,337
31,131,36,10,347
31,131,37,2,349
31,131,38,4,353
31,131,39,6,359
31,131,40,8,367
31,131,41,6,373
31,131,42,6,379
31,131,43,4,383
31,131,44,6,389
31,131,45,8,397
31,131,46,4,401
31,131,47,8,409
31,131,48,10,419
31,131,49,2,421
31,131,50,10,431
31,131,51,2,433
31,131,52,6,439
31,131,53,4,443
31,131,54,6,449
31,131,55,8,457
31,131,56,4,461
31,131,57,2,463
31,131,58,4,467
31,131,59,12,479
31,131,60,8,487
31,131,61,4,491
31,131,62,8,499
31,131,63,4,503
31,131,64,6,509
31,131,65,12,521
31,131,66,2,523
31,131,67,18,541
31,131,68,6,547
31,131,69,10,557
31,131,70,6,563
31,131,71,6,569
31,131,72,2,571
31,131,73,6,577
31,131,74,10,587
31,131,75,6,593
31,131,76,6,599
31,131,77,2,601
31,131,78,6,607
31,131,79,6,613
31,131,80,4,617
31,131,81,2,619
31,131,82,12,631
31,131,83,10,641
31,131,84,2,643
31,131,85,4,647
31,131,86,6,653
31,131,87,6,659
31,131,88,2,661
31,131,89,12,673
31,131,90,4,677
31,131,91,6,683
31,131,92,8,691
31,131,93,10,701
31,131,94,8,709
31,131,95,10,719
31,131,96,8,727
31,131,97,6,733
31,131,98,6,739
31,131,99,4,743
32,137,0,2,139
32,137,1,10,149
32,137,2,2,151
32,137,3,6,157
32,137,4,6,163
32,137,5,4,167
32,137,6,6,173
32,137,7,6,179
32,137,8,2,181
32,137,9,10,191
32,137,10,2,193
32,137,11,4,197
32,137,12,2,199
32,137,13,12,211
32,137,14,12,223
32,137,15,4,227
32,137,16,2,229
32,137,17,4,233
32,137,18,6,239
32,137,19,2,241
32,137,20,10,251
32,137,21,6,257
32,137,22,6,263
32,137,23,6,269
32,137,24,2,271
32,137,25,6,277
32,137,26,4,281
32,137,27,2,283
32,137,28,10,293
32,137,29,14,307
32,137,30,4,311
32,137,31,2,313
32,137,32,4,317
32,137,33,14,331
32,137,34,6,337
32,137,35,10,347
32,137,36,2,349
32,137,37,4,353
32,137,38,6,359
32,137,39,8,367
32,137,40,6,373
32,137,41,6,379
32,137,42,4,383
32,137,43,6,389
32,137,44,8,397
32,137,45,4,401
32,137,46,8,409
32,137,47,10,419
32,137,48,2,421
32,137,49,10,431
32,137,50,2,433
32,137,51,6,439
32,137,52,4,443
32,137,53,6,449
32,137,54,8,457
32,137,55,4,461
32,137,56,2,463
32,137,57,4,467
32,137,58,12,479
32,137,59,8,487
32,137,60,4,491
32,137,61,8,499
32,137,62,4,503
32,137,63,6,509
32,137,64,12,521
32,137,65,2,523
32,137,66,18,541
32,137,67,6,547
32,137,68,10,557
32,137,69,6,563
32,137,70,6,569
32,137,71,2,571
32,137,72,6,577
32,137,73,10,587
32,137,74,6,593
32,137,75,6,599
32,137,76,2,601
32,137,77,6,607
32,137,78,6,613
32,137,79,4,617
32,137,80,2,619
32,137,81,12,631
32,137,82,10,641
32,137,83,2,643
32,137,84,4,647
32,137,85,6,653
32,137,86,6,659
32,137,87,2,661
32,137,88,12,673
32,137,89,4,677
32,137,90,6,683
32,137,91,8,691
32,137,92,10,701
32,137,93,8,709
32,137,94,10,719
32,137,95,8,727
32,137,96,6,733
32,137,97,6,739
32,137,98,4,743
32,137,99,8,751
33,139,0,10,149
33,139,1,2,151
33,139,2,6,157
33,139,3,6,163
33,139,4,4,167
33,139,5,6,173
33,139,6,6,179
33,139,7,2,181
33,139,8,10,191
33,139,9,2,193
33,139,10,4,197
33,139,11,2,199
33,139,12,12,211
33,139,13,12,223
33,139,14,4,227
33,139,15,2,229
33,139,16,4,233
33,139,17,6,239
33,139,18,2,241
33,139,19,10,251
33,139,20,6,257
33,139,21,6,263
33,139,22,6,269
33,139,23,2,271
33,139,24,6,277
33,139,25,4,281
33,139,26,2,283
33,139,27,10,293
33,139,28,14,307
33,139,29,4,311
33,139,30,2,313
33,139,31,4,317
33,139,32,14,331
33,139,33,6,337
33,139,34,10,347
33,139,35,2,349
33,139,36,4,353
33,139,37,6,359
33,139,38,8,367
33,139,39,6,373
33,139,40,6,379
33,139,41,4,383
33,139,42,6,389
33,139,43,8,397
33,139,44,4,401
33,139,45,8,409
33,139,46,10,419
33,139,47,2,421
33,139,48,10,431
33,139,49,2,433
33,139,50,6,439
33,139,51,4,443
33,139,52,6,449
33,139,53,8,457
33,139,54,4,461
33,139,55,2,463
33,139,56,4,467
33,139,57,12,479
33,139,58,8,487
33,139,59,4,491
33,139,60,8,499
33,139,61,4,503
33,139,62,6,509
33,139,63,12,521
33,139,64,2,523
33,139,65,18,541
33,139,66,6,547
33,139,67,10,557
33,139,68,6,563
33,139,69,6,569
33,139,70,2,571
33,139,71,6,577
33,139,72,10,587
33,139,73,6,593
33,139,74,6,599
33,139,75,2,601
33,139,76,6,607
33,139,77,6,613
33,139,78,4,617
33,139,79,2,619
33,139,80,12,631
33,139,81,10,641
33,139,82,2,643
33,139,83,4,647
33,139,84,6,653
33,139,85,6,659
33,139,86,2,661
33,139,87,12,673
33,139,88,4,677
33,139,89,6,683
33,139,90,8,691
33,139,91,10,701
33,139,92,8,709
33,139,93,10,719
33,139,94,8,727
33,139,95,6,733
33,139,96,6,739
33,139,97,4,743
33,139,98,8,751
33,139,99,6,757
34,149,0,2,151
34,149,1,6,157
34,149,2,6,163
34,149,3,4,167
34,149,4,6,173
34,149,5,6,179
34,149,6,2,181
34,149,7,10,191
34,149,8,2,193
34,149,9,4,197
34,149,10,2,199
34,149,11,12,211
34,149,12,12,223
34,149,13,4,227
34,149,14,2,229
34,149,15,4,233
34,149,16,6,239
34,149,17,2,241
34,149,18,10,251
34,149,19,6,257
34,149,20,6,263
34,149,21,6,269
34,149,22,2,271
34,149,23,6,277
34,149,24,4,281
34,149,25,2,283
34,149,26,10,293
34,149,27,14,307
34,149,28,4,311
34,149,29,2,313
34,149,30,4,317
34,149,31,14,331
34,149,32,6,337
34,149,33,10,347
34,149,34,2,349
34,149,35,4,353
34,149,36,6,359
34,149,37,8,367
34,149,38,6,373
34,149,39,6,379
34,149,40,4,383
34,149,41,6,389
34,149,42,8,397
34,149,43,4,401
34,149,44,8,409
34,149,45,10,419
34,149,46,2,421
34,149,47,10,431
34,149,48,2,433
34,149,49,6,439
34,149,50,4,443
34,149,51,6,449
34,149,52,8,457
34,149,53,4,461
34,149,54,2,463
34,149,55,4,467
34,149,56,12,479
34,149,57,8,487
34,149,58,4,491
34,149,59,8,499
34,149,60,4,503
34,149,61,6,509
34,149,62,12,521
34,149,63,2,523
34,149,64,18,541
34,149,65,6,547
34,149,66,10,557
34,149,67,6,563
34,149,68,6,569
34,149,69,2,571
34,149,70,6,577
34,149,71,10,587
34,149,72,6,593
34,149,73,6,599
34,149,74,2,601
34,149,75,6,607
34,149,76,6,613
34,149,77,4,617
34,149,78,2,619
34,149,79,12,631
34,149,80,10,641
34,149,81,2,643
34,149,82,4,647
34,149,83,6,653
34,149,84,6,659
34,149,85,2,661
34,149,86,12,673
34,149,87,4,677
34,149,88,6,683
34,149,89,8,691
34,149,90,10,701
34,149,91,8,709
34,149,92,10,719
34,149,93,8,727
34,149,94,6,733
34,149,95,6,739
34,149,96,4,743
34,149,97,8,751
34,149,98,6,757
34,149,99,4,761
35,151,0,6,157
35,151,1,6,163
35,151,2,4,167
35,151,3,6,173
35,151,4,6,179
35,151,5,2,181
35,151,6,10,191
35,151,7,2,193
35,151,8,4,197
35,151,9,2,199
35,151,10,12,211
35,151,11,12,223
35,151,12,4,227
35,151,13,2,229
35,151,14,4,233
35,151,15,6,239
35,151,16,2,241
35,151,17,10,251
35,151,18,6,257
35,151,19,6,263
35,151,20,6,269
35,151,21,2,271
35,151,22,6,277
35,151,23,4,281
35,151,24,2,283
35,151,25,10,293
35,151,26,14,307
35,151,27,4,311
35,151,28,2,313
35,151,29,4,317
35,151,30,14,331
35,151,31,6,337
35,151,32,10,347
35,151,33,2,349
35,151,34,4,353
35,151,35,6,359
35,151,36,8,367
35,151,37,6,373
35,151,38,6,379
35,151,39,4,383
35,151,40,6,389
35,151,41,8,397
35,151,42,4,401
35,151,43,8,409
35,151,44,10,419
35,151,45,2,421
35,151,46,10,431
35,151,47,2,433
35,151,48,6,439
35,151,49,4,443
35,151,50,6,449
35,151,51,8,457
35,151,52,4,461
35,151,53,2,463
35,151,54,4,467
35,151,55,12,479
35,151,56,8,487
35,151,57,4,491
35,151,58,8,499
35,151,59,4,503
35,151,60,6,509
35,151,61,12,521
35,151,62,2,523
35,151,63,18,541
35,151,64,6,547
35,151,65,10,557
35,151,66,6,563
35,151,67,6,569
35,151,68,2,571
35,151,69,6,577
35,151,70,10,587
35,151,71,6,593
35,151,72,6,599
35,151,73,2,601
35,151,74,6,607
35,151,75,6,613
35,151,76,4,617
35,151,77,2,619
35,151,78,12,631
35,151,79,10,641
35,151,80,2,643
35,151,81,4,647
35,151,82,6,653
35,151,83,6,659
35,151,84,2,661
35,151,85,12,673
35,151,86,4,677
35,151,87,6,683
35,151,88,8,691
35,151,89,10,701
35,151,90,8,709
35,151,91,10,719
35,151,92,8,727
35,151,93,6,733
35,151,94,6,739
35,151,95,4,743
35,151,96,8,751
35,151,97,6,757
35,151,98,4,761
35,151,99,8,769
36,157,0,6,163
36,157,1,4,167
36,157,2,6,173
36,157,3,6,179
36,157,4,2,181
36,157,5,10,191
36,157,6,2,193
36,157,7,4,197
36,157,8,2,199
36,157,9,12,211
36,157,10,12,223
36,157,11,4,227
36,157,12,2,229
36,157,13,4,233
36,157,14,6,239
36,157,15,2,241
36,157,16,10,251
36,157,17,6,257
36,157,18,6,263
36,157,19,6,269
36,157,20,2,271
36,157,21,6,277
36,157,22,4,281
36,157,23,2,283
36,157,24,10,293
36,157,25,14,307
36,157,26,4,311
36,157,27,2,313
36,157,28,4,317
36,157,29,14,331
36,157,30,6,337
36,157,31,10,347
36,157,32,2,349
36,157,33,4,353
36,157,34,6,359
36,157,35,8,367
36,157,36,6,373
36,157,37,6,379
36,157,38,4,383
36,157,39,6,389
36,157,40,8,397
36,157,41,4,401
36,157,42,8,409
36,157,43,10,419
36,157,44,2,421
36,157,45,10,431
36,157,46,2,433
36,157,47,6,439
36,157,48,4,443
36,157,49,6,449
36,157,50,8,457
36,157,51,4,461
36,157,52,2,463
36,157,53,4,467
36,157,54,12,479
36,157,55,8,487
36,157,56,4,491
36,157,57,8,499
36,157,58,4,503
36,157,59,6,509
36,157,60,12,521
36,157,61,2,523
36,157,62,18,541
36,157,63,6,547
36,157,64,10,557
36,157,65,6,563
36,157,66,6,569
36,157,67,2,571
36,157,68,6,577
36,157,69,10,587
36,157,70,6,593
36,157,71,6,599
36,157,72,2,601
36,157,73,6,607
36,157,74,6,613
36,157,75,4,617
36,157,76,2,619
36,157,77,12,631
36,157,78,10,641
36,157,79,2,643
36,157,80,4,647
36,157,81,6,653
36,157,82,6,659
36,157,83,2,661
36,157,84,12,673
36,157,85,4,677
36,157,86,6,683
36,157,87,8,691
36,157,88,10,701
36,157,89,8,709
36,157,90,10,719
36,157,91,8,727
36,157,92,6,733
36,157,93,6,739
36,157,94,4,743
36,157,95,8,751
36,157,96,6,757
36,157,97,4,761
36,157,98,8,769
36,157,99,4,773
37,163,0,4,167
37,163,1,6,173
37,163,2,6,179
37,163,3,2,181
37,163,4,10,191
37,163,5,2,193
37,163,6,4,197
37,163,7,2,199
37,163,8,12,211
37,163,9,12,223
37,163,10,4,227
37,163,11,2,229
37,163,12,4,233
37,163,13,6,239
37,163,14,2,241
37,163,15,10,251
37,163,16,6,257
37,163,17,6,263
37,163,18,6,269
37,163,19,2,271
37,163,20,6,277
37,163,21,4,281
37,163,22,2,283
37,163,23,10,293
37,163,24,14,307
37,163,25,4,311
37,163,26,2,313
37,163,27,4,317
37,163,28,14,331
37,163,29,6,337
37,163,30,10,347
37,163,31,2,349
37,163,32,4,353
37,163,33,6,359
37,163,34,8,367
37,163,35,6,373
37,163,36,6,379
37,163,37,4,383
37,163,38,6,389
37,163,39,8,397
37,163,40,4,401
37,163,41,8,409
37,163,42,10,419
37,163,43,2,421
37,163,44,10,431
37,163,45,2,433
37,163,46,6,439
37,163,47,4,443
37,163,48,6,449
37,163,49,8,457
37,163,50,4,461
37,163,51,2,463
37,163,52,4,467
37,163,53,12,479
37,163,54,8,487
37,163,55,4,491
37,163,56,8,499
37,163,57,4,503
37,163,58,6,509
37,163,59,12,521
37,163,60,2,523
37,163,61,18,541
37,163,62,6,547
37,163,63,10,557
37,163,64,6,563
37,163,65,6,569
37,163,66,2,571
37,163,67,6,577
37,163,68,10,587
37,163,69,6,593
37,163,70,6,599
37,163,71,2,601
37,163,72,6,607
37,163,73,6,613
37,163,74,4,617
37,163,75,2,619
37,163,76,12,631
37,163,77,10,641
37,163,78,2,643
37,163,79,4,647
37,163,80,6,653
37,163,81,6,659
37,163,82,2,661
37,163,83,12,673
37,163,84,4,677
37,163,85,6,683
37,163,86,8,691
37,163,87,10,701
37,163,88,8,709
37,163,89,10,719
37,163,90,8,727
37,163,91,6,733
37,163,92,6,739
37,163,93,4,743
37,163,94,8,751
37,163,95,6,757
37,163,96,4,761
37,163,97,8,769
37,163,98,4,773
37,163,99,14,787
38,167,0,6,173
38,167,1,6,179
38,167,2,2,181
38,167,3,10,191
38,167,4,2,193
38,167,5,4,197
38,167,6,2,199
38,167,7,12,211
38,167,8,12,223
38,167,9,4,227
38,167,10,2,229
38,167,11,4,233
38,167,12,6,239
38,167,13,2,241
38,167,14,10,251
38,167,15,6,257
38,167,16,6,263
38,167,17,6,269
38,167,18,2,271
38,167,19,6,277
38,167,20,4,281
38,167,21,2,283
38,167,22,10,293
38,167,23,14,307
38,167,24,4,311
38,167,25,2,313
38,167,26,4,317
38,167,27,14,331
38,167,28,6,337
38,167,29,10,347
38,167,30,2,349
38,167,31,4,353
38,167,32,6,359
38,167,33,8,367
38,167,34,6,373
38,167,35,6,379
38,167,36,4,383
38,167,37,6,389
38,167,38,8,397
38,167,39,4,401
38,167,40,8,409
38,167,41,10,419
38,167,42,2,421
38,167,43,10,431
38,167,44,2,433
38,167,45,6,439
38,167,46,4,443
38,167,47,6,449
38,167,48,8,457
38,167,49,4,461
38,167,50,2,463
38,167,51,4,467
38,167,52,12,479
38,167,53,8,487
38,167,54,4,491
38,167,55,8,499
38,167,56,4,503
38,167,57,6,509
38,167,58,12,521
38,167,59,2,523
38,167,60,18,541
38,167,61,6,547
38,167,62,10,557
38,167,63,6,563
38,167,64,6,569
38,167,65,2,571
38,167,66,6,577
38,167,67,10,587
38,167,68,6,593
38,167,69,6,599
38,167,70,2,601
38,167,71,6,607
38,167,72,6,613
38,167,73,4,617
38,167,74,2,619
38,167,75,12,631
38,167,76,10,641
38,167,77,2,643
38,167,78,4,647
38,167,79,6,653
38,167,80,6,659
38,167,81,2,661
38,167,82,12,673
38,167,83,4,677
38,167,84,6,683
38,167,85,8,691
38,167,86,10,701
38,167,87,8,709
38,167,88,10,719
38,167,89,8,727
38,167,90,6,733
38,167,91,6,739
38,167,92,4,743
38,167,93,8,751
38,167,94,6,757
38,167,95,4,761
38,167,96,8,769
38,167,97,4,773
38,167,98,14,787
38,167,99,10,797
39,173,0,6,179
39,173,1,2,181
39,173,2,10,191
39,173,3,2,193
39,173,4,4,197
39,173,5,2,199
39,173,6,12,211
39,173,7,12,223
39,173,8,4,227
39,173,9,2,229
39,173,10,4,233
39,173,11,6,239
39,173,12,2,241
39,173,13,10,251
39,173,14,6,257
39,173,15,6,263
39,173,16,6,269
39,173,17,2,271
39,173,18,6,277
39,173,19,4,281
39,173,20,2,283
39,173,21,10,293
39,173,22,14,307
39,173,23,4,311
39,173,24,2,313
39,173,25,4,317
39,173,26,14,331
39,173,27,6,337
39,173,28,10,347
39,173,29,2,349
39,173,30,4,353
39,173,31,6,359
39,173,32,8,367
39,173,33,6,373
39,173,34,6,379
39,173,35,4,383
39,173,36,6,389
39,173,37,8,397
39,173,38,4,401
39,173,39,8,409
39,173,40,10,419
39,173,41,2,421
39,173,42,10,431
39,173,43,2,433
39,173,44,6,439
39,173,45,4,443
39,173,46,6,449
39,173,47,8,457
39,173,48,4,461
39,173,49,2,463
39,173,50,4,467
39,173,51,12,479
39,173,52,8,487
39,173,53,4,491
39,173,54,8,499
39,173,55,4,503
39,173,56,6,509
39,173,57,12,521
39,173,58,2,523
39,173,59,18,541
39,173,60,6,547
39,173,61,10,557
39,173,62,6,563
39,173,63,6,569
39,173,64,2,571
39,173,65,6,577
39,173,66,10,587
39,173,67,6,593
39,173,68,6,599
39,173,69,2,601
39,173,70,6,607
39,173,71,6,613
39,173,72,4,617
39,173,73,2,619
39,173,74,12,631
39,173,75,10,641
39,173,76,2,643
39,173,77,4,647
39,173,78,6,653
39,173,79,6,659
39,173,80,2,661
39,173,81,12,673
39,173,82,4,677
39,173,83,6,683
39,173,84,8,691
39,173,85,10,701
39,173,86,8,709
39,173,87,10,719
39,173,88,8,727
39,173,89,6,733
39,173,90,6,739
39,173,91,4,743
39,173,92,8,751
39,173,93,6,757
39,173,94,4,761
39,173,95,8,769
39,173,96,4,773
39,173,97,14,787
39,173,98,10,797
39,173,99,12,809
40,179,0,2,181
40,179,1,10,191
40,179,2,2,193
40,179,3,4,197
40,179,4,2,199
40,179,5,12,211
40,179,6,12,223
40,179,7,4,227
40,179,8,2,229
40,179,9,4,233
40,179,10,6,239
40,179,11,2,241
40,179,12,10,251
40,179,13,6,257
40,179,14,6,263
40,179,15,6,269
40,179,16,2,271
40,179,17,6,277
40,179,18,4,281
40,179,19,2,283
40,179,20,10,293
40,179,21,14,307
40,179,22,4,311
40,179,23,2,313
40,179,24,4,317
40,179,25,14,331
40,179,26,6,337
40,179,27,10,347
40,179,28,2,349
40,179,29,4,353
40,179,30,6,359
40,179,31,8,367
40,179,32,6,373
40,179,33,6,379
40,179,34,4,383
40,179,35,6,389
40,179,36,8,397
40,179,37,4,401
40,179,38,8,409
40,179,39,10,419
40,179,40,2,421
40,179,41,10,431
40,179,42,2,433
40,179,43,6,439
40,179,44,4,443
40,179,45,6,449
40,179,46,8,457
40,179,47,4,461
40,179,48,2,463
40,179,49,4,467
40,179,50,12,479
40,179,51,8,487
40,179,52,4,491
40,179,53,8,499
40,179,54,4,503
40,179,55,6,509
40,179,56,12,521
40,179,57,2,523
40,179,58,18,541
40,179,59,6,547
40,179,60,10,557
40,179,61,6,563
40,179,62,6,569
40,179,63,2,571
40,179,64,6,577
40,179,65,10,587
40,179,66,6,593
40,179,67,6,599
40,179,68,2,601
40,179,69,6,607
40,179,70,6,613
40,179,71,4,617
40,179,72,2,619
40,179,73,12,631
40,179,74,10,641
40,179,75,2,643
40,179,76,4,647
40,179,77,6,653
40,179,78,6,659
40,179,79,2,661
40,179,80,12,673
40,179,81,4,677
40,179,82,6,683
40,179,83,8,691
40,179,84,10,701
40,179,85,8,709
40,179,86,10,719
40,179,87,8,727
40,179,88,6,733
40,179,89,6,739
40,179,90,4,743
40,179,91,8,751
40,179,92,6,757
40,179,93,4,761
40,179,94,8,769
40,179,95,4,773
40,179,96,14,787
40,179,97,10,797
40,179,98,12,809
40,179,99,2,811
41,181,0,10,191
41,181,1,2,193
41,181,2,4,197
41,181,3,2,199
41,181,4,12,211
41,181,5,12,223
41,181,6,4,227
41,181,7,2,229
41,181,8,4,233
41,181,9,6,239
41,181,10,2,241
41,181,11,10,251
41,181,12,6,257
41,181,13,6,263
41,181,14,6,269
41,181,15,2,271
41,181,16,6,277
41,181,17,4,281
41,181,18,2,283
41,181,19,10,293
41,181,20,14,307
41,181,21,4,311
41,181,22,2,313
41,181,23,4,317
41,181,24,14,331
41,181,25,6,337
41,181,26,10,347
41,181,27,2,349
41,181,28,4,353
41,181,29,6,359
41,181,30,8,367
41,181,31,6,373
41,181,32,6,379
41,181,33,4,383
41,181,34,6,389
41,181,35,8,397
41,181,36,4,401
41,181,37,8,409
41,181,38,10,419
41,181,39,2,421
41,181,40,10,431
41,181,41,2,433
41,181,42,6,439
41,181,43,4,443
41,181,44,6,449
41,181,45,8,457
41,181,46,4,461
41,181,47,2,463
41,181,48,4,467
41,181,49,12,479
41,181,50,8,487
41,181,51,4,491
41,181,52,8,499
41,181,53,4,503
41,181,54,6,509
41,181,55,12,521
41,181,56,2,523
41,181,57,18,541
41,181,58,6,547
41,181,59,10,557
41,181,60,6,563
41,181,61,6,569
41,181,62,2,571
41,181,63,6,577
41,181,64,10,587
41,181,65,6,593
41,181,66,6,599
41,181,67,2,601
41,181,68,6,607
41,181,69,6,613
41,181,70,4,617
41,181,71,2,619
41,181,72,12,631
41,181,73,10,641
41,181,74,2,643
41,181,75,4,647
41,181,76,6,653
41,181,77,6,659
41,181,78,2,661
41,181,79,12,673
41,181,80,4,677
41,181,81,6,683
41,181,82,8,691
41,181,83,10,701
41,181,84,8,709
41,181,85,10,719
41,181,86,8,727
41,181,87,6,733
41,181,88,6,739
41,181,89,4,743
41,181,90,8,751
41,181,91,6,757
41,181,92,4,761
41,181,93,8,769
41,181,94,4,773
41,181,95,14,787
41,181,96,10,797
41,181,97,12,809
41,181,98,2,811
41,181,99,10,821
42,191,0,2,193
42,191,1,4,197
42,191,2,2,199
42,191,3,12,211
42,191,4,12,223
42,191,5,4,227
42,191,6,2,229
42,191,7,4,233
42,191,8,6,239
42,191,9,2,241
42,191,10,10,251
42,191,11,6,257
42,191,12,6,263
42,191,13,6,269
42,191,14,2,271
42,191,15,6,277
42,191,16,4,281
42,191,17,2,283
42,191,18,10,293
42,191,19,14,307
42,191,20,4,311
42,191,21,2,313
42,191,22,4,317
42,191,23,14,331
42,191,24,6,337
42,191,25,10,347
42,191,26,2,349
42,191,27,4,353
42,191,28,6,359
42,191,29,8,367
42,191,30,6,373
42,191,31,6,379
42,191,32,4,383
42,191,33,6,389
42,191,34,8,397
42,191,35,4,401
42,191,36,8,409
42,191,37,10,419
42,191,38,2,421
42,191,39,10,431
42,191,40,2,433
42,191,41,6,439
42,191,42,4,443
42,191,43,6,449
42,191,44,8,457
42,191,45,4,461
42,191,46,2,463
42,191,47,4,467
42,191,48,12,479
42,191,49,8,487
42,191,50,4,491
42,191,51,8,499
42,191,52,4,503
42,191,53,6,509
42,191,54,12,521
42,191,55,2,523
42,191,56,18,541
42,191,57,6,547
42,191,58,10,557
42,191,59,6,563
42,191,60,6,569
42,191,61,2,571
42,191,62,6,577
42,191,63,10,587
42,191,64,6,593
