log10_Q,log10_lambda_fixed_w1,log10_lambda_fixed_w3,log10_lambda_fixed_w6,log10_lambda_fixed_w10,log10_lambda_constant_share,log10_lambda_frontier_c1
46.42140468227425,88.78494143156077,80.66920556558529,68.49560176662206,52.264130034671105,-1.0775454612878405e+42,-4.057867932987739
46.61538461538462,89.16927930965142,81.04629946741576,68.86182970406229,52.615870019590986,-1.6772760319229916e+42,-4.0614899211178255
46.80936454849498,89.55363222861816,81.42343849187455,69.22814788675913,52.96776041327192,-2.61084446488806e+42,-4.065096868371805
47.00334448160535,89.93800006405824,81.8006222657533,69.5945555682959,53.31979997168604,-4.06410498483262e+42,-4.068688899152467
47.19732441471572,90.3223826931059,82.17785042045477,69.9610520114781,53.671987466175885,-6.326393956113907e+42,-4.072266136325556
47.391304347826086,90.70677999440719,82.55512259191721,70.32763648818224,54.024321683202295,-9.848155182556389e+42,-4.075828701244988
47.585284280936456,91.09119184809536,82.93243842054025,70.6943082792076,54.37680142409739,-1.533065852325204e+43,-4.0793767137775525
47.779264214046826,91.47561813576654,83.30979755111231,71.06106667413096,54.72942550482251,-2.38656877439284e+43,-4.0829102923271146
47.973244147157196,91.86005874045607,83.68719963273944,71.42791097116447,55.08219275573119,-3.715303155356376e+43,-4.08642955385832
48.16722408026756,92.24451354661528,84.06464431877562,71.79484047701612,55.4351020213368,-5.783911770593386e+43,-4.089934613919832
48.36120401337793,92.62898244008876,84.44213126675459,72.16185450675331,55.78815216008494,-9.004427511648514e+43,-4.093425586667092
48.5551839464883,93.01346530809197,84.81966013832272,72.52895238366884,56.14134204413035,-1.4018370699964279e+44,-4.096902584884625
48.74916387959866,93.39796203918941,85.19723059917358,72.89613343914985,56.49467055911819,-2.182458055451687e+44,-4.100365720007913
48.94314381270903,93.78247252327324,85.57484231898361,73.26339701254916,56.848136603969905,-3.397826098527654e+44,-4.103815102144816
49.1371237458194,94.16699665154222,85.95249497134907,73.63074245105932,57.20173909067301,-5.290091842063227e+44,-4.1072508400965795
49.33110367892977,94.55153431648111,86.33018823372424,73.99816910958896,57.55547694407524,-8.236297864395533e+44,-4.110673041378431
49.525083612040135,94.93608541184051,86.70792178736099,74.36567635064169,57.909349101682636,-1.2823529998586097e+45,-4.114081812239763
49.719063545150505,95.32064983261708,87.08569531724922,74.73326354419744,58.26335451346172,-1.9965941876422176e+45,-4.1174772576839285
49.913043478260875,95.70522747503409,87.4635085120588,75.10093006759584,58.61749214164525,-3.108698643615481e+45,-4.12085948148765
50.10702341137124,96.08981823652242,87.84136106408232,75.46867530542218,58.97176096054198,-4.840319220514463e+45,-4.12422858622005
50.30100334448161,96.4744220157019,88.21925266917927,75.83649864939534,59.326159956350075,-7.536607428002526e+45,-4.127584673261314
50.49498327759198,96.85903871236296,88.59718302672096,76.20439949825797,59.680688126973976,-1.1735031031494002e+46,-4.130927842820998
50.68896321070234,97.24366822744871,88.97515183953675,76.57237725766882,60.035344481844895,-1.8272543308837335e+46,-4.134258193955978
50.88294314381271,97.62831046303735,89.35315881386121,76.940431340097,60.39012804174474,-2.845247940784387e+46,-4.137575824588068
51.07692307692308,98.01296532232487,89.7312036592823,77.30856116471843,60.74503783863328,-4.430447017774671e+46,-4.140880831521288
51.27090301003345,98.39763270960809,90.10928608869045,77.676766157314,61.10007291547873,-6.898922098372552e+46,-4.144173310458817
51.46488294314381,98.782312530268,90.48740581822875,78.04504575016989,61.45523232609139,-1.074289055519191e+47,-4.147453356019623
51.65886287625418,99.1670046907536,90.86556256724404,78.41339938197973,61.81051513496064,-1.6728894085692717e+47,-4.150721061754773
51.85284280936455,99.55170909856565,91.24375605823876,78.78182649774843,62.16592041709463,-2.6050702272359964e+47,-4.1539765201634475
52.046822742474916,99.93642566224118,91.62198601682388,79.15032654869793,62.52144725786332,-4.056745072308849e+47,-4.157219822708651
52.240802675585286,100.32115429133795,92.00025217167268,79.5188989921748,62.877094752844265,-6.317453178466348e+47,-4.1604510598326305
52.434782608695656,100.70589489641931,92.37855425447529,79.88754329155927,63.23286200767125,-9.838124957582808e+47,-4.163670320972006
52.628762541806026,101.09064738903942,92.75689199989417,80.25625891617628,63.58874813788577,-1.53210517924448e+48,-4.166877694572628
52.82274247491639,101.47541168172862,93.13526514552031,80.62504534120784,63.94475226879122,-2.386001580669767e+48,-4.170073268104156
53.01672240802676,101.86018768797915,93.5136734318304,80.99390204760729,64.3008735353098,-3.715854756542025e+48,-4.173257128074371
53.21070234113713,102.24497532223103,93.89211660214457,81.36282852201487,64.65711108184195,-5.786987540175265e+48,-4.1764293600432305
53.40468227424749,102.62977449985833,94.270594402585,81.73182425667503,65.01346406212839,-9.012642326589723e+48,-4.179590048636659
53.59866220735786,103.01458513715562,94.64910658203542,82.10088874935512,65.36993163911472,-1.403645555181589e+49,-4.1827392775601
53.79264214046823,103.39940715132465,95.02765289210102,82.47002150326557,65.72651298481833,-2.1860921353795885e+49,-4.185877129611814
53.986622073578594,103.78424046046125,95.40623308706937,82.83922202698153,66.08320728019777,-3.40474912083945e+49,-4.1890036866959415
54.180602006688964,104.1690849835426,95.78484692387194,83.20848983436596,66.44001371502463,-5.302826011847336e+49,-4.192119029835329
54.374581939799334,104.55394064041454,96.16349416204628,83.57782444449387,66.79693148775735,-8.25914719849604e+49,-4.1952232391841315
54.568561872909704,104.93880735177923,96.54217456369886,83.94722538157832,67.1539598054176,-1.2863778756809825e+50,-4.198316394040181
54.76254180602007,105.32368503918299,96.92088789346869,84.31669217489724,67.51109788346866,-2.0035833120514855e+50,-4.201398572857148
54.95652173913044,105.7085736250044,97.29963391849145,84.68622435872203,67.86834494569615,-3.1206976842588478e+50,-4.204469853256473
55.15050167224081,106.0934730324425,97.6784124083643,85.05582147224698,68.22570022409056,-4.860728931189628e+50,-4.207530312039105
55.34448160535117,106.47838318550532,98.05722313511129,85.42548305952025,68.58316295873217,-7.57105635629751e+50,-4.210580025197016
55.53846153846154,106.86330400899855,98.43606587314949,85.7952086693759,68.94073239767776,-1.1792798845811584e+51,-4.213619067924531
55.73244147157191,107.24823542851438,98.81494039925548,86.16499785536715,69.29840779684935,-1.8368876761245577e+51,-4.216647514629447
55.92642140468228,107.6331773704206,99.19384649253267,86.53485017570078,69.65618841992493,-2.8612352799130816e+51,-4.219665438943963
56.12040133779264,108.01812976184985,99.57278393437899,86.9047651931727,70.01407353823097,-4.4568679529939366e+51,-4.222672913735431
56.31438127090301,108.40309253068912,99.95175250845533,87.27474247510463,70.37206243063702,-6.942424277800374e+51,-4.2256700111169
56.50836120401338,108.78806560556926,100.33075200065426,87.64478159328175,70.73015438345172,-1.0814281966185426e+52,-4.228656802457504
56.702341137123746,109.17304891585485,100.70978219906955,88.01488212389161,71.08834869032101,-1.6845710934630097e+52,-4.2316333583926475
56.896321070234116,109.55804239163419,101.08884289396612,88.385043647464,71.44664465212784,-2.6241344453871207e+52,-4.234599748834039
57.090301003344486,109.94304596370944,101.46793387775037,88.75526574881177,71.80504157689363,-4.087783327769258e+52,-4.237556042979534
57.284280936454856,110.32805956358688,101.84705494494122,89.12554801697273,72.1635387796814,-6.367877027339449e+52,-4.240502309322831
57.47826086956522,110.71308312346746,102.22620589214148,89.49589004515254,72.5221355825006,-9.919880670475552e+52,-4.243438615662984
57.67224080267559,111.0981165762374,102.60538651800988,89.86629143066857,72.8808313142135,-1.5453368977432274e+53,-4.246365029113768
57.86622073578596,111.48315985545904,102.98459662323326,90.2367517748946,73.23962531044306,-2.407380918670882e+53,-4.249281616112886
58.06020066889632,111.86821289536164,103.3638360104996,90.60727068320656,73.59851691348251,-3.7503459747614617e+53,-4.252188442431013
58.25418060200669,112.25327563083268,103.74310448447127,90.97784776492917,73.95750547220636,-5.842553549759333e+53,-4.255085573180702
58.44816053511706,112.638347997409,104.12240185175874,91.34848263328335,74.31659034198283,-9.102043042107462e+53,-4.257973072825129
58.642140468227424,113.02342993126814,104.50172792089474,91.71917490533463,74.6757708845878,-1.4180118227442429e+54,-4.260851005186704
58.836120401337794,113.40852136922005,104.88108250230898,92.08992420194238,75.03504646812024,-2.209151859589924e+54,-4.2637194334555355
59.030100334448164,113.79362224869858,105.26046540830308,92.46073014770982,75.39441646691883,-3.441723764192298e+54,-4.26657842019775
59.224080267558534,114.17873250775338,105.639876453026,92.83159237093494,75.75388026148019,-5.3620534655032726e+54,-4.269428027363688
59.4180602006689,114.56385208504184,106.01931545244994,93.20251050356208,76.11343723837827,-8.353931862698849e+54,-4.2722683162959525
59.61204013377927,114.9489809198212,106.39878222434652,93.57348418113452,76.47308679018516,-1.3015334857730057e+55,-4.275099347737337
59.80602006688964,115.33411895194065,106.77827658826342,93.94451304274759,76.83282831539313,-2.027796467447552e+55,-4.277921181838615
60.0,115.71926612183378,107.15779836550135,94.31559673100271,77.19266121833786,-3.1593515014426255e+55,-4.280733878166214
